"paper","word"
"101071WR18077","utilization"
"101071WR18077","key"
"101071WR18077","result"
"101071WR18077","kangaroo"
"101071WR18077","population"
"101071WR18077","undergo"
"101071WR18077","steep"
"101071WR18077","decline"
"101071WR18077","kangaroo"
"101071WR18077","vehicle"
"101071WR18077","collision"
"101071WR18077","main"
"101071WR18077","source"
"101071WR18077","mortality"
"101071WR18077","study"
"101071WR18077","period"
"101071WR18077","kangaroo"
"101071WR18077","regularly"
"101071WR18077","expose"
"101071WR18077","risk"
"101071WR18077","injury"
"101071WR18077","road"
"101071WR18077","home"
"101071WR18077","range"
"101071WR18077","kangaroo"
"101071WR18077","positive"
"101071WR18077","habitat"
"101071WR18077","selection"
"101071WR18077","lawn"
"101071WR18077","forest"
"101071WR18077","habitat"
"101071WR18077","kangaroo"
"101071WR18077","movement"
"101071WR18077","presence"
"101071WR18077","study"
"101071WR18077","site"
"101071WR18077","influence"
"101071WR18077","quality"
"101071WR18077","forage"
"101071WR18077","cover"
"101071WR18077","conclusion"
"101071WR18077","research"
"101071WR18077","highlight"
"101071WR18077","suitable"
"101071WR18077","habitat"
"101071WR18077","remain"
"101071WR18077","road"
"101071WR18077","kill"
"101071WR18077","major"
"101071WR18077","contributor"
"101071WR18077","localize"
"101071WR18077","kangaroo"
"101071WR18077","population"
"101071WR18077","decline"
"101071WR18077","habitat"
"101071WR18077","preference"
"101071WR18077","eastern"
"101071WR18077","gray"
"101071WR18077","kangaroo"
"101071WR18077","urban"
"101071WR18077","consistent"
"101071WR18077","natural"
"101071WR18077","landscape"
"101071WR18077","implication"
"101071WR18077","study"
"101071WR18077","implicate"
"101071WR18077","kangaroo"
"101071WR18077","vehicle"
"101071WR18077","collision"
"101071WR18077","major"
"101071WR18077","factor"
"101071WR18077","population"
"101071WR18077","decline"
"101071WR18077","kangaroo"
"101071WR18077","finding"
"101071WR18077","utilize"
"101071WR18077","guide"
"101071WR18077","design"
"101071WR18077","placement"
"101071WR18077","kangaroo"
"101071WR18077","vehicle"
"101071WR18077","collision"
"101071WR18077","mitigation"
"101071WR18077","assist"
"101071WR18077","plan"
"101071WR18077","urban"
"101071WR18077","kangaroo"
"101071WR18077","population"
"101071WR18077","decline"
"101071WR18077","local"
"101071WR18077","urban"
"101071WR18077","kangaroo"
"101071WR18077","population"
"101071WR18077","greatly"
"101071WR18077","reduce"
"101071WR18077","incorporate"
"101071WR18077","site"
"101071WR18077","specific"
"101071WR18077","kangaroo"
"101071WR18077","habitat"
"101071WR18077","preference"
"101071WR18077","exist"
"101071WR18077","pattern"
"101071WR18077","kangaroo"
"101071WR18077","habitat"
"101071WR18077","infrastructure"
"101071WR18077","plan"
"101071WR18077","study"
"101071WR18077","contribute"
"101071WR18077","understand"
"101071WR18077","effect"
"101071WR18077","road"
"101071WR18077","urban"
"101071WR18077","wildlife"
"101071WR18077","highlight"
"101071WR18077","importance"
"101071WR18077","landscape"
"101071WR18077","permeability"
"101071WR18091","context"
"101071WR18091","toxic"
"101071WR18091","cane"
"101071WR18091","toad"
"101071WR18091","marina"
"101071WR18091","invade"
"101071WR18091","country"
"101071WR18091","conservation"
"101071WR18091","issue"
"101071WR18091","australia"
"101071WR18091","cane"
"101071WR18091","toad"
"101071WR18091","decade"
"101071WR18091","colonize"
"101071WR18091","northern"
"101071WR18091","australia"
"101071WR18091","due"
"101071WR18091","size"
"101071WR18091","continent"
"101071WR18091","east"
"101071WR18091","west"
"101071WR18091","invasion"
"101071WR18091","axis"
"101071WR18091","scope"
"101071WR18091","testable"
"101071WR18091","prediction"
"101071WR18091","toad"
"101071WR18091","invade"
"101071WR18091","western"
"101071WR18091","toad"
"101071WR18091","invasion"
"101071WR18091","front"
"101071WR18091","linear"
"101071WR18091","provide"
"101071WR18091","evidence"
"101071WR18091","heterogeneity"
"101071WR18091","invasion"
"101071WR18091","speed"
"101071WR18091","aim"
"101071WR18091","ad"
"101071WR18091","hoc"
"101071WR18091","hypothesis"
"101071WR18091","offer"
"101071WR18091","explain"
"101071WR18091","heterogeneity"
"101071WR18091","include"
"101071WR18091","evolution"
"101071WR18091","trait"
"101071WR18091","facilitate"
"101071WR18091","dispersal"
"101071WR18091","spatial"
"101071WR18091","heterogeneity"
"101071WR18091","climate"
"101071WR18091","pattern"
"101071WR18091","alternative"
"101071WR18091","hypothesis"
"101071WR18091","offer"
"101071WR18091","prediction"
"101071WR18091","generate"
"101071WR18091","spatiotemporal"
"101071WR18091","pattern"
"101071WR18091","invasion"
"101071WR18091","kimberley"
"101071WR18091","region"
"101071WR18091","frontier"
"101071WR18091","invade"
"101071WR18091","toad"
"101071WR18091","australia"
"101071WR18091","method"
"101071WR18091","observation"
"101071WR18091","spatiotemporal"
"101071WR18091","pattern"
"101071WR18091","cane"
"101071WR18091","toad"
"101071WR18091","colonization"
"101071WR18091","northern"
"101071WR18091","australia"
"101071WR18091","conceptual"
"101071WR18091","model"
"101071WR18091","offer"
"101071WR18091","orientation"
"101071WR18091","wet"
"101071WR18091","season"
"101071WR18091","river"
"101071WR18091","flow"
"101071WR18091","relative"
"101071WR18091","invasion"
"101071WR18091","axis"
"101071WR18091","toad"
"101071WR18091","float"
"101071WR18091","behavior"
"101071WR18091","wet"
"101071WR18091","season"
"101071WR18091","key"
"101071WR18091","result"
"101071WR18091","model"
"101071WR18091","predict"
"101071WR18091","toad"
"101071WR18091","invade"
"101071WR18091","southern"
"101071WR18091","northern"
"101071WR18091","alternative"
"101071WR18091","model"
"101071WR18091","amount"
"101071WR18091","make"
"101071WR18091","opposite"
"101071WR18091","prediction"
"101071WR18091","model"
"101071WR18091","test"
"101071WR18091","monitor"
"101071WR18091","spread"
"101071WR18091","invasion"
"101071WR18091","front"
"101071WR18091","conclusion"
"101071WR18091","conceptual"
"101071WR18091","model"
"101071WR18091","approach"
"101071WR18091","understand"
"101071WR18091","spatiotemporal"
"101071WR18091","invasion"
"101071WR18091","dynamic"
"101071WR18091","toad"
"101071WR18091","approach"
"101071WR18091","evaluation"
"101071WR18091","model"
"101071WR18091","prove"
"101071WR18091","manage"
"101071WR18091","invasive"
"101071WR18091","species"
"101071WR18091","implication"
"101071WR18091","control"
"101071WR18091","cane"
"101071WR18091","toad"
"101071WR18091","prove"
"101071WR18091","ineffective"
"101071WR18091","knowledge"
"101071WR18091","spatiotemporal"
"101071WR18091","pattern"
"101071WR18091","toad"
"101071WR18091","invasion"
"101071WR18091","kimberley"
"101071WR18091","facilitate"
"101071WR18091","potential"
"101071WR18091","management"
"101071WR18091","tool"
"101071WR18091","slow"
"101071WR18091","spread"
"101071WR18091","toad"
"101071WR18091","inform"
"101071WR18091","stakeholder"
"101071WR18091","local"
"101071WR18091","plan"
"101071WR18091","invasion"
"101071WR18091","provide"
"101071WR18091","researcher"
"101071WR18091","temporal"
"101071WR18091","context"
"101071WR18091","quantify"
"101071WR18091","toad"
"101071WR18091","impact"
"101071WR18091","animal"
"101071WR18091","community"
"101071WR18091","reveal"
"101071WR18091","mechanism"
"101071WR18091","cause"
"101071WR18091","heterogeneity"
"101071WR18091","invasion"
"101071WR18091","speed"
"101002ajp22932","predation"
"101002ajp22932","widely"
"101002ajp22932","recognize"
"101002ajp22932","selective"
"101002ajp22932","pressure"
"101002ajp22932","prey"
"101002ajp22932","animal"
"101002ajp22932","baboon"
"101002ajp22932","spp"
"101002ajp22932","leopard"
"101002ajp22932","panthera"
"101002ajp22932","pardus"
"101002ajp22932","predation"
"101002ajp22932","risk"
"101002ajp22932","night"
"101002ajp22932","baboon"
"101002ajp22932","regularly"
"101002ajp22932","sleep"
"101002ajp22932","cliff"
"101002ajp22932","tree"
"101002ajp22932","night"
"101002ajp22932","avoid"
"101002ajp22932","predator"
"101002ajp22932","retreat"
"101002ajp22932","refuge"
"101002ajp22932","baboon"
"101002ajp22932","kill"
"101002ajp22932","leopard"
"101002ajp22932","sleep"
"101002ajp22932","site"
"101002ajp22932","challenge"
"101002ajp22932","study"
"101002ajp22932","nocturnal"
"101002ajp22932","behavior"
"101002ajp22932","human"
"101002ajp22932","predator"
"101002ajp22932","systematic"
"101002ajp22932","data"
"101002ajp22932","exist"
"101002ajp22932","reveal"
"101002ajp22932","leopard"
"101002ajp22932","range"
"101002ajp22932","baboon"
"101002ajp22932","sleep"
"101002ajp22932","site"
"101002ajp22932","influence"
"101002ajp22932","baboon"
"101002ajp22932","selection"
"101002ajp22932","site"
"101002ajp22932","behavior"
"101002ajp22932","site"
"101002ajp22932","investigate"
"101002ajp22932","leopard"
"101002ajp22932","baboon"
"101002ajp22932","dynamic"
"101002ajp22932","sleep"
"101002ajp22932","site"
"101002ajp22932","deploy"
"101002ajp22932","gps"
"101002ajp22932","vhf"
"101002ajp22932","radio"
"101002ajp22932","collar"
"101002ajp22932","representative"
"101002ajp22932","baboon"
"101002ajp22932","leopard"
"101002ajp22932","month"
"101002ajp22932","field"
"101002ajp22932","study"
"101002ajp22932","kenya"
"101002ajp22932","location"
"101002ajp22932","record"
"101002ajp22932","min"
"101002ajp22932","identify"
"101002ajp22932","baboon"
"101002ajp22932","cliffside"
"101002ajp22932","riverine"
"101002ajp22932","sleep"
"101002ajp22932","site"
"101002ajp22932","frequency"
"101002ajp22932","duration"
"101002ajp22932","leopard"
"101002ajp22932","visit"
"101002ajp22932","site"
"101002ajp22932","baboon"
"101002ajp22932","adjustment"
"101002ajp22932","site"
"101002ajp22932","leopard"
"101002ajp22932","visit"
"101002ajp22932","collar"
"101002ajp22932","leopard"
"101002ajp22932","visit"
"101002ajp22932","riverine"
"101002ajp22932","site"
"101002ajp22932","frequently"
"101002ajp22932","cliffside"
"101002ajp22932","site"
"101002ajp22932","baboon"
"101002ajp22932","strongly"
"101002ajp22932","prefer"
"101002ajp22932","cliffside"
"101002ajp22932","site"
"101002ajp22932","suggest"
"101002ajp22932","leopard"
"101002ajp22932","visit"
"101002ajp22932","due"
"101002ajp22932","factor"
"101002ajp22932","baboon"
"101002ajp22932","presence"
"101002ajp22932","baboon"
"101002ajp22932","cliffside"
"101002ajp22932","site"
"101002ajp22932","reduce"
"101002ajp22932","risk"
"101002ajp22932","leopard"
"101002ajp22932","predation"
"101002ajp22932","type"
"101002ajp22932","collar"
"101002ajp22932","leopard"
"101002ajp22932","remain"
"101002ajp22932","baboon"
"101002ajp22932","occupy"
"101002ajp22932","sleep"
"101002ajp22932","site"
"101002ajp22932","vacant"
"101002ajp22932","indicate"
"101002ajp22932","hunt"
"101002ajp22932","baboon"
"101002ajp22932","baboon"
"101002ajp22932","riverine"
"101002ajp22932","site"
"101002ajp22932","depart"
"101002ajp22932","morning"
"101002ajp22932","leopard"
"101002ajp22932","visit"
"101002ajp22932","baboon"
"101002ajp22932","share"
"101002ajp22932","sleep"
"101002ajp22932","site"
"101002ajp22932","simultaneously"
"101002ajp22932","possibly"
"101002ajp22932","reduce"
"101002ajp22932","risk"
"101002ajp22932","dilution"
"101002ajp22932","reduce"
"101002ajp22932","risk"
"101002ajp22932","frequently"
"101002ajp22932","change"
"101002ajp22932","sleep"
"101002ajp22932","site"
"101002ajp22932","minimize"
"101002ajp22932","detection"
"101002ajp22932","sleep"
"101002ajp22932","site"
"101002ajp22932","leopard"
"101002ajp22932","visit"
"101002ajp22932","arrive"
"101002ajp22932","early"
"101002ajp22932","even"
"101002ajp22932","movement"
"101002ajp22932","site"
"101002ajp22932","future"
"101002ajp22932","research"
"101002ajp22932","explore"
"101002ajp22932","baboon"
"101002ajp22932","readily"
"101002ajp22932","detect"
"101002ajp22932","nocturnal"
"101002ajp22932","leopard"
"101002ajp22932","presence"
"101002ajp22932","predation"
"101002ajp22932","relate"
"101002ajp22932","sleep"
"101002ajp22932","site"
"101002ajp22932","cascade"
"101002ajp22932","ecological"
"101002ajp22932","effect"
"101002ajp22933","diel"
"101002ajp22933","activity"
"101002ajp22933","rhythm"
"101002ajp22933","mammal"
"101002ajp22933","regulate"
"101002ajp22933","endogenous"
"101002ajp22933","circadian"
"101002ajp22933","time"
"101002ajp22933","system"
"101002ajp22933","synchronize"
"101002ajp22933","environmental"
"101002ajp22933","hr"
"101002ajp22933","periodicity"
"101002ajp22933","call"
"101002ajp22933","additional"
"101002ajp22933","direct"
"101002ajp22933","response"
"101002ajp22933","stochastic"
"101002ajp22933","environmental"
"101002ajp22933","factor"
"101002ajp22933","ensure"
"101002ajp22933","fine"
"101002ajp22933","tune"
"101002ajp22933","actual"
"101002ajp22933","situation"
"101002ajp22933","mask"
"101002ajp22933","circadian"
"101002ajp22933","time"
"101002ajp22933","observational"
"101002ajp22933","study"
"101002ajp22933","behavior"
"101002ajp22933","effect"
"101002ajp22933","visitor"
"101002ajp22933","activity"
"101002ajp22933","spider"
"101002ajp22933","monkey"
"101002ajp22933","free"
"101002ajp22933","range"
"101002ajp22933","island"
"101002ajp22933","lake"
"101002ajp22933","veracruz"
"101002ajp22933","mexico"
"101002ajp22933","analyze"
"101002ajp22933","effect"
"101002ajp22933","weekly"
"101002ajp22933","vary"
"101002ajp22933","visit"
"101002ajp22933","tourist"
"101002ajp22933","boat"
"101002ajp22933","monkey"
"101002ajp22933","diel"
"101002ajp22933","activity"
"101002ajp22933","rhythm"
"101002ajp22933","accelerometer"
"101002ajp22933","data"
"101002ajp22933","logger"
"101002ajp22933","device"
"101002ajp22933","record"
"101002ajp22933","monkey"
"101002ajp22933","locomotor"
"101002ajp22933","activity"
"101002ajp22933","continuously"
"101002ajp22933","month"
"101002ajp22933","compare"
"101002ajp22933","data"
"101002ajp22933","spider"
"101002ajp22933","monkey"
"101002ajp22933","live"
"101002ajp22933","tourist"
"101002ajp22933","contact"
"101002ajp22933","duration"
"101002ajp22933","monkey"
"101002ajp22933","activity"
"101002ajp22933","time"
"101002ajp22933","phase"
"101002ajp22933","relationship"
"101002ajp22933","hr"
"101002ajp22933","solar"
"101002ajp22933","day"
"101002ajp22933","change"
"101002ajp22933","site"
"101002ajp22933","activity"
"101002ajp22933","level"
"101002ajp22933","day"
"101002ajp22933","rhythm"
"101002ajp22933","monkey"
"101002ajp22933","tourist"
"101002ajp22933","site"
"101002ajp22933","activity"
"101002ajp22933","sunday"
"101002ajp22933","frequency"
"101002ajp22933","visit"
"101002ajp22933","tourist"
"101002ajp22933","boat"
"101002ajp22933","tourist"
"101002ajp22933","site"
"101002ajp22933","active"
"101002ajp22933","sunday"
"101002ajp22933","human"
"101002ajp22933","activity"
"101002ajp22933","low"
"101002ajp22933","monkey"
"101002ajp22933","tourist"
"101002ajp22933","site"
"101002ajp22933","display"
"101002ajp22933","distinct"
"101002ajp22933","activity"
"101002ajp22933","pattern"
"101002ajp22933","peak"
"101002ajp22933","morning"
"101002ajp22933","late"
"101002ajp22933","afternoon"
"101002ajp22933","pattern"
"101002ajp22933","tourist"
"101002ajp22933","site"
"101002ajp22933","lack"
"101002ajp22933","morning"
"101002ajp22933","peak"
"101002ajp22933","vary"
"101002ajp22933","time"
"101002ajp22933","result"
"101002ajp22933","suggest"
"101002ajp22933","circadian"
"101002ajp22933","involve"
"101002ajp22933","difference"
"101002ajp22933","diel"
"101002ajp22933","activity"
"101002ajp22933","rhythm"
"101002ajp22933","spider"
"101002ajp22933","monkey"
"101002ajp22933","keep"
"101002ajp22933","site"
"101002ajp22933","differ"
"101002ajp22933","day"
"101002ajp22933","variation"
"101002ajp22933","activity"
"101002ajp22933","level"
"101002ajp22933","difference"
"101002ajp22933","reflect"
"101002ajp22933","direct"
"101002ajp22933","response"
"101002ajp22933","differ"
"101002ajp22933","human"
"101002ajp22933","activity"
"101002ajp22933","correspond"
"101002ajp22933","circadian"
"101002ajp22933","mask"
"101002ajp22933","effect"
"101016janbehav201810002","social"
"101016janbehav201810002","organism"
"101016janbehav201810002","collective"
"101016janbehav201810002","decision"
"101016janbehav201810002","movement"
"101016janbehav201810002","remain"
"101016janbehav201810002","cohesive"
"101016janbehav201810002","provide"
"101016janbehav201810002","ecological"
"101016janbehav201810002","evolutionary"
"101016janbehav201810002","benefit"
"101016janbehav201810002","sociality"
"101016janbehav201810002","ability"
"101016janbehav201810002","successful"
"101016janbehav201810002","collective"
"101016janbehav201810002","decision"
"101016janbehav201810002","dependent"
"101016janbehav201810002","relationship"
"101016janbehav201810002","leader"
"101016janbehav201810002","follower"
"101016janbehav201810002","investigate"
"101016janbehav201810002","consistent"
"101016janbehav201810002","follower"
"101016janbehav201810002","fan"
"101016janbehav201810002","structure"
"101016janbehav201810002","facilitate"
"101016janbehav201810002","successful"
"101016janbehav201810002","movement"
"101016janbehav201810002","tibetan"
"101016janbehav201810002","macaque"
"101016janbehav201810002","mt"
"101016janbehav201810002","china"
"101016janbehav201810002","structural"
"101016janbehav201810002","equation"
"101016janbehav201810002","model"
"101016janbehav201810002","determine"
"101016janbehav201810002","relative"
"101016janbehav201810002","influence"
"101016janbehav201810002","sex"
"101016janbehav201810002","age"
"101016janbehav201810002","familial"
"101016janbehav201810002","connection"
"101016janbehav201810002","dominance"
"101016janbehav201810002","social"
"101016janbehav201810002","network"
"101016janbehav201810002","centrality"
"101016janbehav201810002","fan"
"101016janbehav201810002","individual"
"101016janbehav201810002","individual"
"101016janbehav201810002","fan"
"101016janbehav201810002","fandom"
"101016janbehav201810002","structural"
"101016janbehav201810002","equation"
"101016janbehav201810002","model"
"101016janbehav201810002","reveal"
"101016janbehav201810002","dominant"
"101016janbehav201810002","female"
"101016janbehav201810002","fan"
"101016janbehav201810002","dominant"
"101016janbehav201810002","individual"
"101016janbehav201810002","familial"
"101016janbehav201810002","connection"
"101016janbehav201810002","fan"
"101016janbehav201810002","individual"
"101016janbehav201810002","fan"
"101016janbehav201810002","fandom"
"101016janbehav201810002","strongly"
"101016janbehav201810002","influence"
"101016janbehav201810002","dominance"
"101016janbehav201810002","display"
"101016janbehav201810002","strong"
"101016janbehav201810002","network"
"101016janbehav201810002","female"
"101016janbehav201810002","occupy"
"101016janbehav201810002","top"
"101016janbehav201810002","position"
"101016janbehav201810002","dominance"
"101016janbehav201810002","hierarchy"
"101016janbehav201810002","consistently"
"101016janbehav201810002","addition"
"101016janbehav201810002","examine"
"101016janbehav201810002","relationship"
"101016janbehav201810002","fan"
"101016janbehav201810002","structure"
"101016janbehav201810002","movement"
"101016janbehav201810002","speed"
"101016janbehav201810002","success"
"101016janbehav201810002","regression"
"101016janbehav201810002","find"
"101016janbehav201810002","positive"
"101016janbehav201810002","relationship"
"101016janbehav201810002","fan"
"101016janbehav201810002","speed"
"101016janbehav201810002","negative"
"101016janbehav201810002","correlation"
"101016janbehav201810002","fan"
"101016janbehav201810002","unsuccessful"
"101016janbehav201810002","movement"
"101016janbehav201810002","suggest"
"101016janbehav201810002","link"
"101016janbehav201810002","social"
"101016janbehav201810002","connection"
"101016janbehav201810002","maintain"
"101016janbehav201810002","movement"
"101016janbehav201810002","speed"
"101016janbehav201810002","movement"
"101016janbehav201810002","dominant"
"101016janbehav201810002","female"
"101016janbehav201810002","fan"
"101016janbehav201810002","initiate"
"101016janbehav201810002","slow"
"101016janbehav201810002","movement"
"101016janbehav201810002","complex"
"101016janbehav201810002","fan"
"101016janbehav201810002","structure"
"101016janbehav201810002","slow"
"101016janbehav201810002","process"
"101016janbehav201810002","individual"
"101016janbehav201810002","fan"
"101016janbehav201810002","lead"
"101016janbehav201810002","few"
"101016janbehav201810002","unsuccessful"
"101016janbehav201810002","movement"
"101016janbehav201810002","suggest"
"101016janbehav201810002","relationship"
"101016janbehav201810002","fan"
"101016janbehav201810002","success"
"101016janbehav201810002","finding"
"101016janbehav201810002","network"
"101016janbehav201810002","social"
"101016janbehav201810002","relationship"
"101016janbehav201810002","tibetan"
"101016janbehav201810002","macaque"
"101016janbehav201810002","movement"
"101016janbehav201810002","organization"
"101016janbehav201810002","maintain"
"101016janbehav201810002","cohesion"
"101016janbehav201810002","mediate"
"101016janbehav201810002","benefit"
"101016janbehav201810002","sociality"
"101016janbehav201810002","association"
"101016janbehav201810002","study"
"101016janbehav201810002","animal"
"101016janbehav201810002","behavior"
"101016janbehav201810002","publish"
"101016janbehav201810002","right"
"101016janbehav201810002","reserve"
"101016japplanim201810001","human"
"101016japplanim201810001","animal"
"101016japplanim201810001","relationship"
"101016japplanim201810001","key"
"101016japplanim201810001","component"
"101016japplanim201810001","human"
"101016japplanim201810001","farm"
"101016japplanim201810001","animal"
"101016japplanim201810001","welfare"
"101016japplanim201810001","farm"
"101016japplanim201810001","survey"
"101016japplanim201810001","pig"
"101016japplanim201810001","dairy"
"101016japplanim201810001","cattle"
"101016japplanim201810001","calf"
"101016japplanim201810001","production"
"101016japplanim201810001","include"
"101016japplanim201810001","regular"
"101016japplanim201810001","human"
"101016japplanim201810001","contact"
"101016japplanim201810001","animal"
"101016japplanim201810001","handle"
"101016japplanim201810001","daily"
"101016japplanim201810001","routine"
"101016japplanim201810001","significantly"
"101016japplanim201810001","increase"
"101016japplanim201810001","fear"
"101016japplanim201810001","human"
"101016japplanim201810001","similar"
"101016japplanim201810001","survey"
"101016japplanim201810001","stockperson"
"101016japplanim201810001","behavior"
"101016japplanim201810001","suckle"
"101016japplanim201810001","beef"
"101016japplanim201810001","cattle"
"101016japplanim201810001","handle"
"101016japplanim201810001","rare"
"101016japplanim201810001","aim"
"101016japplanim201810001","preliminary"
"101016japplanim201810001","study"
"101016japplanim201810001","develop"
"101016japplanim201810001","tool"
"101016japplanim201810001","assess"
"101016japplanim201810001","stockperson"
"101016japplanim201810001","behavior"
"101016japplanim201810001","occasional"
"101016japplanim201810001","common"
"101016japplanim201810001","weigh"
"101016japplanim201810001","procedure"
"101016japplanim201810001","commercial"
"101016japplanim201810001","beef"
"101016japplanim201810001","farm"
"101016japplanim201810001","test"
"101016japplanim201810001","potential"
"101016japplanim201810001","human"
"101016japplanim201810001","animal"
"101016japplanim201810001","relationship"
"101016japplanim201810001","farm"
"101016japplanim201810001","hundred"
"101016japplanim201810001","thirty"
"101016japplanim201810001","interaction"
"101016japplanim201810001","sequence"
"101016japplanim201810001","stock"
"101016japplanim201810001","people"
"101016japplanim201810001","handle"
"101016japplanim201810001","calf"
"101016japplanim201810001","farm"
"101016japplanim201810001","film"
"101016japplanim201810001","weight"
"101016japplanim201810001","monitor"
"101016japplanim201810001","vocal"
"101016japplanim201810001","interaction"
"101016japplanim201810001","locomotion"
"101016japplanim201810001","record"
"101016japplanim201810001","detail"
"101016japplanim201810001","additionally"
"101016japplanim201810001","avoidance"
"101016japplanim201810001","test"
"101016japplanim201810001","unfamiliar"
"101016japplanim201810001","human"
"101016japplanim201810001","perform"
"101016japplanim201810001","farm"
"101016japplanim201810001","pasture"
"101016japplanim201810001","multiple"
"101016japplanim201810001","correspondence"
"101016japplanim201810001","analysis"
"101016japplanim201810001","hierarchical"
"101016japplanim201810001","cluster"
"101016japplanim201810001","ahc"
"101016japplanim201810001","perform"
"101016japplanim201810001","sequence"
"101016japplanim201810001","identify"
"101016japplanim201810001","practice"
"101016japplanim201810001","stockpeople"
"101016japplanim201810001","handle"
"101016japplanim201810001","relationship"
"101016japplanim201810001","ahc"
"101016japplanim201810001","time"
"101016japplanim201810001","spend"
"101016japplanim201810001","weigh"
"101016japplanim201810001","calf"
"101016japplanim201810001","vocalization"
"101016japplanim201810001","analyze"
"101016japplanim201810001","analyze"
"101016japplanim201810001","variance"
"101016japplanim201810001","pairwise"
"101016japplanim201810001","comparison"
"101016japplanim201810001","ahc"
"101016japplanim201810001","handle"
"101016japplanim201810001","include"
"101016japplanim201810001","positive"
"101016japplanim201810001","negative"
"101016japplanim201810001","feature"
"101016japplanim201810001","identify"
"101016japplanim201810001","negative"
"101016japplanim201810001","practice"
"101016japplanim201810001","sequence"
"101016japplanim201810001","hit"
"101016japplanim201810001","calf"
"101016japplanim201810001","twist"
"101016japplanim201810001","tail"
"101016japplanim201810001","talk"
"101016japplanim201810001","neutral"
"101016japplanim201810001","practice"
"101016japplanim201810001","sequence"
"101016japplanim201810001","talk"
"101016japplanim201810001","calf"
"101016japplanim201810001","movement"
"101016japplanim201810001","quickly"
"101016japplanim201810001","push"
"101016japplanim201810001","calf"
"101016japplanim201810001","positive"
"101016japplanim201810001","practice"
"101016japplanim201810001","sequence"
"101016japplanim201810001","touch"
"101016japplanim201810001","calf"
"101016japplanim201810001","hit"
"101016japplanim201810001","push"
"101016japplanim201810001","twist"
"101016japplanim201810001","tail"
"101016japplanim201810001","positive"
"101016japplanim201810001","practice"
"101016japplanim201810001","spend"
"101016japplanim201810001","significantly"
"101016japplanim201810001","time"
"101016japplanim201810001","weigh"
"101016japplanim201810001","calf"
"101016japplanim201810001","addition"
"101016japplanim201810001","calf"
"101016japplanim201810001","positive"
"101016japplanim201810001","practice"
"101016japplanim201810001","neutral"
"101016japplanim201810001","practice"
"101016japplanim201810001","animal"
"101016japplanim201810001","production"
"101016japplanim201810001","system"
"101016japplanim201810001","include"
"101016japplanim201810001","daily"
"101016japplanim201810001","routine"
"101016japplanim201810001","handle"
"101016japplanim201810001","study"
"101016japplanim201810001","suggest"
"101016japplanim201810001","relationship"
"101016japplanim201810001","stockperson"
"101016japplanim201810001","practice"
"101016japplanim201810001","time"
"101016japplanim201810001","handle"
"101016japplanim201810001","event"
"101016japplanim201810001","animal"
"101016japplanim201810001","reaction"
"101016japplanim201810001","human"
"101016japplanim201810001","commercial"
"101016japplanim201810001","beef"
"101016japplanim201810001","farm"
"101016japplanim201810001","observe"
"101016japplanim201810001","stockpeople"
"101016japplanim201810001","common"
"101016japplanim201810001","handle"
"101016japplanim201810001","event"
"101016japplanim201810001","identify"
"101016japplanim201810001","poor"
"101016japplanim201810001","human"
"101016japplanim201810001","animal"
"101016japplanim201810001","relationship"
"101016japplanim201810001","suckle"
"101016japplanim201810001","beef"
"101016japplanim201810001","cattle"
"101016japplanim201810001","production"
"101016jbeproc201808006","examine"
"101016jbeproc201808006","hierarchy"
"101016jbeproc201808006","exist"
"101016jbeproc201808006","attraction"
"101016jbeproc201808006","food"
"101016jbeproc201808006","ii"
"101016jbeproc201808006","social"
"101016jbeproc201808006","partner"
"101016jbeproc201808006","iii"
"101016jbeproc201808006","familiar"
"101016jbeproc201808006","feed"
"101016jbeproc201808006","location"
"101016jbeproc201808006","spatial"
"101016jbeproc201808006","decision"
"101016jbeproc201808006","rat"
"101016jbeproc201808006","determine"
"101016jbeproc201808006","lone"
"101016jbeproc201808006","food"
"101016jbeproc201808006","rat"
"101016jbeproc201808006","train"
"101016jbeproc201808006","collect"
"101016jbeproc201808006","bait"
"101016jbeproc201808006","salient"
"101016jbeproc201808006","object"
"101016jbeproc201808006","arrange"
"101016jbeproc201808006","grid"
"101016jbeproc201808006","layout"
"101016jbeproc201808006","rat"
"101016jbeproc201808006","train"
"101016jbeproc201808006","object"
"101016jbeproc201808006","leave"
"101016jbeproc201808006","bait"
"101016jbeproc201808006","rat"
"101016jbeproc201808006","object"
"101016jbeproc201808006","bait"
"101016jbeproc201808006","train"
"101016jbeproc201808006","leave"
"101016jbeproc201808006","train"
"101016jbeproc201808006","train"
"101016jbeproc201808006","rat"
"101016jbeproc201808006","test"
"101016jbeproc201808006","bait"
"101016jbeproc201808006","divide"
"101016jbeproc201808006","leave"
"101016jbeproc201808006","arena"
"101016jbeproc201808006","rat"
"101016jbeproc201808006","free"
"101016jbeproc201808006","familiar"
"101016jbeproc201808006","object"
"101016jbeproc201808006","bait"
"101016jbeproc201808006","lone"
"101016jbeproc201808006","train"
"101016jbeproc201808006","trial"
"101016jbeproc201808006","object"
"101016jbeproc201808006","bait"
"101016jbeproc201808006","bait"
"101016jbeproc201808006","object"
"101016jbeproc201808006","rat"
"101016jbeproc201808006","past"
"101016jbeproc201808006","experience"
"101016jbeproc201808006","rat"
"101016jbeproc201808006","forage"
"101016jbeproc201808006","individually"
"101016jbeproc201808006","past"
